1237678597555480000	4.25653	2.71509	0.405603	3.75817	1.48872	0.60761	0.38531	19.6055	13
1237678597555480000	4.33718	2.7192	0.406183	0.37137	1.87725	0.7404	0.70176	19.5615	10
1237678598628310000	2.20221	3.7081	0.394692	3.27021	1.78413	0.53716	0.46922	18.6923	13
1237678598629160000	4.20401	3.75031	0.404265	0.30571	1.88033	0.71849	0.5229	19.4299	10
1237678617418990000	2.60204	1.29005	0.397639	-0.16603	1.71212	0.65839	0.4832	19.4992	12
1237678617955660000	2.17846	1.85339	0.398245	0.34616	1.59367	0.6567	0.42284	19.2438	12
1237678617956580000	4.22531	1.81073	0.398742	6.17411	1.66617	0.70349	0.52201	19.5741	13
1237678617956710000	4.6101	1.73538	0.39935	1.25877	1.87874	0.58384	0.34261	18.9097	3
1237678617956770000	4.70035	1.84561	0.403512	1.11489	1.63426	0.99274	0.17109	19.0928	4
1237678618491940000	0.796223	2.15924	0.405806	0.91081	1.58685	0.75216	0.43466	19.3611	12
1237678618491940000	0.818883	2.17158	0.408757	2.44847	2.02601	0.6599	0.35209	19.6383	13
1237678618492010000	0.996054	2.20391	0.405869	1.15659	1.82689	0.63466	0.48693	18.834	2
1237678618492070000	1.14863	2.24092	0.397278	4.07043	1.84695	0.67144	0.2477	19.285	13
1237678618493190000	3.67858	2.23202	0.409962	3.51966	2.0179	0.74793	0.72574	19.5383	13
1237678618493510000	4.37108	2.14348	0.399822	0.26693	1.87546	0.68053	0.52175	19.6745	10
1237678618493580000	4.62606	2.16568	0.404417	0.81322	1.72883	0.7176	0.26217	19.185	12
1237678618493710000	4.87894	2.13518	0.40321	0.2426	1.64184	0.62404	0.39514	19.0492	12
1237678618493710000	4.9243	2.18733	0.40384	-0.37132	2.1605	0.70584	0.34747	19.4487	10
1237678619028810000	0.883288	2.50226	0.397951	1.95838	1.74781	0.63366	0.272	19.5103	13
1237678619029530000	2.53254	2.62582	0.390578	3.44781	2.00502	0.64625	0.1599	19.3001	13
1237678619029990000	3.51722	2.60199	0.399786	3.04525	2.61082	0.66172	0.3053	19.042	13
1237678619029990000	3.56504	2.52137	0.399565	5.77565	1.63631	0.6221	0.26563	20.1377	13
1237678619030120000	3.85742	2.50913	0.399406	4.12967	1.44489	0.72911	0.37948	19.0923	13
1237678619030120000	3.86438	2.5717	0.39702	9.25585	1.04109	0.65559	-0.09715	19.1929	13
1237678619566340000	2.29567	3.00513	0.391298	1.84833	1.37616	0.64017	0.4951	19.1102	5
1237678619566340000	2.33591	2.96223	0.39156	2.56361	1.92966	0.67854	0.38776	19.4861	13
1237678619566730000	3.26689	3.10862	0.402719	0.67727	1.68818	0.78039	0.18001	20.4132	12
1237678619566930000	3.74836	2.92764	0.406638	3.26562	1.67715	0.75184	0.35397	19.7271	13
1237678619566990000	3.9061	3.08131	0.398272	2.15855	1.73304	0.66463	0.34593	19.7013	13
1237678620104260000	4.68504	3.40998	0.404904	3.96255	1.6848	0.45222	0.14102	19.0061	13
1237678621692460000	4.54762	4.12648	0.4051	4.67173	1.60918	0.61863	0.55166	19.8843	13
1237678621692460000	4.56573	4.07616	0.405116	1.38075	1.82432	0.70631	0.3569	19.2712	1
1237678660351880000	3.68134	3.87774	0.406296	0.4714	1.65149	0.54752	0.55368	19.2072	10
1237678660888360000	2.75435	4.18882	0.391779	3.10438	1.9122	0.66542	0.2181	19.6929	13
1237678660888550000	3.2081	4.21383	0.401729	0.3671	1.58396	0.67327	0.22337	19.4269	12
1237678660888690000	3.51354	4.17143	0.409504	6.32997	1.41742	0.54572	0.49967	19.3451	13
1237678661424510000	1.23292	4.66288	0.392897	-0.94594	1.72131	0.66611	0.65909	18.4238	12
1237678661424570000	1.31408	4.7433	0.394586	3.73707	1.81616	0.74081	0.30039	19.3323	13
1237678661425030000	2.39647	4.60439	0.406906	4.06779	1.45839	-0.74604	2.66467	19.0694	9
1237678776331920000	2.90727	4.0342	0.391269	1.02408	1.90558	0.76547	0.51208	19.734	14
1237678776868530000	2.29223	4.37636	0.405236	-0.16803	0.72196	0.93375	0.66152	20.5542	12
1237678776868600000	2.45188	4.51276	0.404994	0.24267	1.84446	0.7186	0.22749	19.4153	12
1237678776868600000	2.58403	4.46432	0.407436	0.56399	2.17275	0.62644	0.31437	19.1599	14
1237678777405400000	2.42436	4.86099	0.406644	3.48255	1.72286	0.83193	0.50819	19.3634	13
